customer_id,bill_date,signup_date,tenure_months,contract_type,service_type,region,city,customer_age,gender,monthly_charges,data_usage_gb,support_calls,satisfaction_score,payment_method,churn
CUST102512,2025-11-18,28/03/2024,20.0,Month-to-month,Mobile,North,  Lucknow  ,44,Male,425.24,34.3,1.0,,Net Banking,No
CUST102588,2025-12-17,2024-11-22,13.0,One year,Mobile,West,surat,19,Male,470.47,22.8,1.0,5.0,UPI,No
CUST101585,2025-08-21,2025-01-23,7.0,Two year,Bundled,West,Pune,32,Male,1178.82,53.1,1.0,5.0,Net Banking,No
CUST101571,2025-09-03,12/03/2024,-18.0,One year,  mobile  ,East,Bhubaneswar,22,Male,340.98,13.9,0.0,5.0,UPI,No
CUST100630,2025-09-07,2025-03-11,6.0,Month-to-month,Broadband,West,Surat,27,Male,767.66,156.5,2.0,3.0,Credit Card,No
CUST102189,2025-09-26,04/05/2024,16.0,Month-to-month,Mobile,East,Bhubaneswar,40,Male,402.3,5.8,1.0,4.0,Credit Card,No
CUST101506,2025-11-13,2025-09-14,2.0,One year,Broadband,South,Kochi,41,Female,830.24,146.9,0.0,5.0,Cash,No
CUST101229,2025-12-18,2025-09-19,3.0,One year,Mobile,North,Chandigarh,25,Female,406.22,11.8,0.0,5.0,Credit Card,No
CUST100257,2025-10-28,2024-10-03,12.0,Month-to-month,Broadband,South,Chennai,38,Female,825.1,116.8,0.0,5.0,Cash,No
CUST102900,2025-11-09,18/04/2024,-19.0,Month-to-month,BUNDLED,East,Guwahati,33,Female,1227.27,20.9,0.0,4.0,Cash,No
CUST100166,2025-09-22,2025-03-26,6.0,One year,Broadband,East,  Bhubaneswar  ,43,Female,777.48,178.2,2.0,5.0,Credit Card,No
CUST101454,2025-12-19,2025-02-22,10.0,Two year,Mobile,North,Lucknow,32,Female,545.76,10.6,2.0,5.0,Cash,No
CUST101874,2025-10-28,06/02/2024,20.0,Month-to-month,Broadband,South,  Bengaluru  ,18,Female,961.87,232.0,1.0,,UPI,No
CUST100662,2025-11-12,2025-02-15,9.0,Month-to-month,Bundled,South,hyderabad,46,Female,1172.06,29.2,1.0,4.0,Credit Card,No
CUST101990,2025-10-01,2025-07-03,3.0,Month-to-month,Broadband,North,  Jaipur  ,33,Male,828.99,97.3,1.0,5.0,Cash,No
CUST102800,2025-10-26,04/04/2024,18.0,Month-to-month,Mobile,South,chennai,32,Female,449.74,14.0,1.0,5.0,UPI,No
CUST102175,2025-10-31,2024-12-05,10.0,Two year,Broadband,North,Delhi,38,Female,786.44,101.8,0.0,4.0,UPI,No
CUST100971,2025-09-26,2025-06-28,3.0,One year,  bundled  ,North,Lucknow,48,Male,1204.99,19.7,1.0,5.0,Cash,No
CUST100220,2025-08-19,2024-12-22,8.0,Month-to-month,Mobile,East,Guwahati,28,Male,311.91,33.0,0.0,5.0,UPI,No
CUST102509,2025-09-22,01/01/2024,20.0,Month-to-month,Mobile,East,Bhubaneswar,69,Female,350.42,20.3,1.0,4.0,Credit Card,No
CUST100199,2025-12-06,2024-12-11,12.0,Month-to-month,BUNDLED,East,  Bhubaneswar  ,40,Female,1201.65,35.8,2.0,3.0,UPI,Yes
CUST100817,2025-08-28,2024-12-31,8.0,One year,Bundled,North,Jaipur,52,Male,1233.35,83.3,,5.0,Net Banking,No
CUST100255,2025-12-09,2025-05-13,7.0,Month-to-month,Broadband,North,Chandigarh,42,Female,873.35,76.4,0.0,4.0,UPI,Yes
CUST102554,2025-11-13,22/04/2024,19.0,Two year,Bundled,East,Guwahati,23,Male,1321.66,25.6,1.0,4.0,Credit Card,No
CUST102731,2025-12-15,23/06/2024,18.0,Month-to-month,Mobile,West,  Pune  ,20,Female,369.01,28.3,1.0,4.0,Credit Card,Yes
CUST100164,2025-10-03,2024-11-07,11.0,Month-to-month,Broadband,South,Chennai,44,Female,792.06,153.3,,4.0,Cash,No
CUST101096,2025-10-21,30/03/2024,19.0,One year,  mobile  ,West,  Surat  ,63,Male,441.03,39.9,2.0,4.0,Cash,No
CUST100816,2025-09-06,14/04/2024,17.0,One year,Mobile,West,Pune,41,Male,350.92,20.9,0.0,4.0,Cash,No
CUST102205,2025-11-05,2024-08-12,15.0,Month-to-month,Bundled,North,Delhi,37,Male,1187.14,34.3,0.0,4.0,Credit Card,No
CUST102174,2025-11-13,2025-05-17,6.0,Month-to-month,Broadband,West,Ahmedabad,32,Female,755.15,158.1,1.0,5.0,UPI,No
CUST102509,2025-11-21,01/01/2024,22.0,Month-to-month,  mobile  ,East,  Bhubaneswar  ,69,Female,289.48,14.1,0.0,5.0,Credit Card,No
CUST102642,2025-10-06,14/02/2024,20.0,Month-to-month,Broadband,North,Chandigarh,31,Male,778.71,152.7,2.0,4.0,Cash,No
CUST102585,2025-09-14,23/01/2024,20.0,Two year,BROADBAND,South,Kochi,43,Male,849.16,127.0,1.0,4.0,Credit Card,No
CUST101282,2025-09-05,2025-08-06,1.0,Month-to-month,Mobile,East,  Patna  ,35,Female,343.65,16.4,0.0,5.0,UPI,No
CUST101986,2025-10-07,14/06/2024,16.0,Month-to-month,BROADBAND,South,Chennai,56,Male,840.54,61.8,1.0,5.0,Net Banking,No
CUST100969,2025-10-22,30/04/2024,18.0,One year,Broadband,North,  Chandigarh  ,43,Male,854.87,37.7,0.0,5.0,Net Banking,No
CUST102391,2025-11-18,2024-12-23,11.0,Two year,Mobile,West,Ahmedabad,31,Male,449.08,39.1,0.0,5.0,UPI,No
CUST102041,2025-11-06,2025-02-09,9.0,,Mobile,South,Kochi,37,Male,421.61,27.2,0.0,5.0,Net Banking,No
CUST102405,2025-08-20,2024-12-23,8.0,Month-to-month,Mobile,West,Pune,43,Male,450.57,43.1,0.0,5.0,Cash,No
CUST100837,2025-11-18,2025-01-22,10.0,One year,BUNDLED,South,bengaluru,59,Male,1170.64,12.8,1.0,5.0,Net Banking,No
CUST100074,2025-11-18,2024-08-25,15.0,Month-to-month,Mobile,West,  Mumbai  ,38,Female,361.24,37.1,2.0,,UPI,No
CUST101574,2025-11-30,2024-07-08,16.0,Month-to-month,MOBILE,North,Chandigarh,55,Male,298.48,14.5,1.0,2.0,Cash,Yes
CUST100192,2025-12-12,2024-07-20,17.0,One year,BUNDLED,East,Bhubaneswar,49,Female,1133.81,47.9,0.0,3.0,Net Banking,Yes
CUST100934,2025-11-19,2025-09-20,2.0,Month-to-month,Broadband,East,Patna,34,Male,778.94,134.2,1.0,3.0,Credit Card,No
CUST101307,2025-11-12,2025-03-17,8.0,Two year,Broadband,West,Mumbai,28,Male,771.87,212.8,0.0,5.0,Credit Card,No
CUST101510,2025-11-17,2025-01-21,10.0,Month-to-month,BROADBAND,East,Bhubaneswar,37,Female,834.36,121.4,0.0,5.0,UPI,No
CUST102683,2025-11-03,2025-08-05,3.0,Month-to-month,Mobile,East,Kolkata,30,Male,468.64,30.5,1.0,5.0,UPI,No
CUST101594,2025-10-20,2024-10-25,12.0,One year,MOBILE,South,Hyderabad,52,Female,343.42,38.6,0.0,5.0,UPI,No
CUST101587,2025-06-29,05/02/2024,16.0,One year,Mobile,South,Chennai,29,Female,404.92,20.7,1.0,4.0,Net Banking,No
CUST100403,2025-10-09,2025-09-09,1.0,Month-to-month,MOBILE,East,Bhubaneswar,48,Female,12940.666748285852,39.2,3.0,4.0,Cash,No
CUST102208,2025-11-27,2025-07-30,4.0,Month-to-month,Broadband,South,chennai,35,Male,798.15,182.9,0.0,5.0,UPI,No
CUST102713,2025-09-11,2024-09-16,12.0,One year,BUNDLED,South,Hyderabad,55,Female,1199.1,12.0,0.0,5.0,Credit Card,No
CUST102637,2025-11-17,2025-03-22,8.0,One year,BUNDLED,West,Surat,38,Female,1055.81,50.1,2.0,3.0,Credit Card,No
CUST100108,2025-08-27,05/03/2024,17.0,Month-to-month,Broadband,South,Kochi,52,Female,779.31,38.5,0.0,5.0,Net Banking,No
CUST102317,2025-12-08,17/04/2024,20.0,Two year,Mobile,North,Lucknow,37,Female,304.02,25.1,1.0,5.0,Net Banking,No
CUST101496,2025-11-21,2024-12-26,11.0,Two year,Bundled,West,Mumbai,34,Female,1221.37,9.6,0.0,5.0,Credit Card,No
CUST100027,2025-08-26,03/02/2024,18.0,Month-to-month,Mobile,South,Bengaluru,38,Female,264.16,47.5,2.0,5.0,Cash,No
CUST100649,2025-11-25,2024-08-02,15.0,Two year,Bundled,North,Chandigarh,56,Female,1133.98,42.6,0.0,5.0,Cash,No
CUST102497,2025-11-14,2025-09-15,2.0,One year,Mobile,South,Hyderabad,28,Female,307.51,21.8,,4.0,Cash,No
CUST102391,2025-11-18,2024-12-23,11.0,Two year,Mobile,West,Ahmedabad,31,Male,449.08,39.1,0.0,5.0,UPI,No
CUST102199,2025-10-28,05/06/2024,16.0,Month-to-month,Mobile,East,Bhubaneswar,30,Female,324.53,25.5,0.0,4.0,Credit Card,No
CUST102784,2025-10-08,2025-03-12,7.0,Two year,Bundled,West,Ahmedabad,52,Male,1198.75,50.0,1.0,5.0,Cash,No
CUST100066,2025-11-29,08/02/2024,21.0,One year,  mobile  ,West,  Pune  ,46,Female,371.59,30.9,1.0,5.0,UPI,No
CUST100038,2025-09-25,03/05/2024,16.0,One year,Bundled,North,Chandigarh,19,Male,1228.67,1431.561284200134,0.0,5.0,Credit Card,No
CUST102107,2025-12-01,2025-01-05,11.0,Month-to-month,Mobile,East,Guwahati,23,Female,422.42,30.8,0.0,4.0,Cash,Yes
CUST101759,2025-09-17,25/02/2024,19.0,Month-to-month,Mobile,East,Bhubaneswar,50,Male,377.46,25.9,,5.0,Cash,No
CUST100228,2025-12-04,2025-05-08,,Month-to-month,Broadband,South,Bengaluru,58,Male,766.8,168.3,1.0,3.0,UPI,Yes
CUST102498,2025-12-03,2024-12-08,12.0,Month-to-month,  mobile  ,South,Hyderabad,34,Female,525.72,31.9,1.0,3.0,Net Banking,No
CUST100521,2025-09-24,2024-12-28,9.0,Month-to-month,Mobile,South,Bengaluru,54,Female,393.26,16.0,3.0,4.0,Net Banking,No
CUST100037,2025-11-14,2025-06-17,5.0,Two year,  bundled  ,East,Patna,35,Female,1132.12,26.0,,5.0,Credit Card,No
CUST102042,2025-10-21,2024-12-25,10.0,Month-to-month,Mobile,West,Pune,30,Female,436.91,22.5,0.0,5.0,Net Banking,No
CUST102684,2025-12-14,24/01/2024,23.0,Month-to-month,Bundled,South,Kochi,33,Female,1222.41,14.6,0.0,5.0,Cash,No
CUST101788,2025-09-28,2025-07-30,2.0,Month-to-month,  bundled  ,North,  Delhi  ,18,Female,1162.86,30.4,0.0,5.0,UPI,No
CUST102439,2025-12-21,29/06/2024,18.0,Month-to-month,Mobile,West,Mumbai,32,Male,410.33,33.4,0.0,4.0,Credit Card,No
CUST101405,2025-08-25,2025-07-26,1.0,Month-to-month,Mobile,East,Bhubaneswar,35,Male,545.62,7.1,0.0,5.0,Net Banking,No
CUST101682,2025-12-11,2025-05-15,7.0,Two year,  broadband  ,North,Chandigarh,47,Male,815.23,181.0,1.0,,Credit Card,Yes
CUST101025,2025-09-03,11/02/2024,19.0,Two year,MOBILE,South,Bengaluru,36,Female,492.49,24.0,2.0,4.0,Cash,No
CUST100326,2025-12-29,2025-11-29,1.0,One year,  mobile  ,West,Pune,45,Male,403.3,20.7,0.0,5.0,Credit Card,No
CUST101868,2025-09-05,2024-07-12,14.0,Month-to-month,Bundled,South,Hyderabad,52,Male,1322.99,27.4,0.0,5.0,Net Banking,No
CUST101466,2025-07-28,2024-09-01,10.0,Two year,BROADBAND,West,Ahmedabad,62,Male,,230.5,0.0,5.0,Credit Card,No
CUST100200,2025-08-04,2025-04-06,4.0,One year,Bundled,North,Delhi,42,Female,1230.37,21.6,1.0,4.0,Net Banking,No
CUST101495,2025-09-30,08/05/2024,16.0,Two year,Broadband,East,bhubaneswar,28,Male,755.44,154.1,1.0,4.0,Net Banking,No
CUST100876,2025-12-21,2024-09-27,15.0,Month-to-month,Broadband,West,Mumbai,52,Male,820.35,87.8,1.0,3.0,Cash,No
CUST102474,2025-10-25,2024-08-01,14.0,Two year,Mobile,South,Chennai,33,Male,357.1,34.5,1.0,5.0,Credit Card,No
CUST100507,2025-08-02,2024-11-05,9.0,Month-to-month,Broadband,North,  Delhi  ,21,Female,774.0,226.1,1.0,4.0,Credit Card,No
CUST102506,2025-12-02,2024-10-08,14.0,Month-to-month,Mobile,West,pune,43,Female,9282.656893601305,25.5,2.0,4.0,Net Banking,No
CUST101530,2025-07-05,2025-03-07,4.0,One year,Broadband,North,Delhi,33,Female,810.99,95.2,0.0,5.0,Net Banking,No
CUST101047,2025-11-25,2024-10-01,13.0,One year,Broadband,North,Delhi,53,Male,889.53,164.8,0.0,5.0,Cash,No
CUST102883,2025-11-21,2025-01-25,10.0,Month-to-month,Mobile,West,Surat,39,Female,545.9,39.8,0.0,4.0,Net Banking,No
CUST102275,2025-09-03,2024-11-07,10.0,Month-to-month,Bundled,West,mumbai,31,Female,,29.7,1.0,5.0,Credit Card,No
CUST102209,2025-12-15,2025-11-15,1.0,Month-to-month,Broadband,East,  Guwahati  ,57,Female,728.13,144.9,1.0,4.0,Net Banking,Yes
CUST102324,2025-12-02,2025-10-03,2.0,Month-to-month,Bundled,East,  Kolkata  ,18,Male,1123.58,20.5,0.0,5.0,UPI,No
CUST100616,2025-11-08,2025-09-09,2.0,Month-to-month,  mobile  ,South,Bengaluru,46,Male,528.65,32.0,0.0,,Credit Card,No
CUST101337,2025-11-08,2025-10-09,1.0,Month-to-month,Broadband,East,Kolkata,27,Female,771.11,198.7,1.0,2.0,Cash,No
CUST102050,2025-10-21,29/05/2024,17.0,Month-to-month,Broadband,West,Mumbai,31,Male,,157.3,2.0,4.0,Credit Card,No
CUST102228,2025-07-24,2025-06-24,1.0,Month-to-month,  mobile  ,East,Kolkata,33,Female,543.66,62.8,0.0,5.0,Cash,No
CUST101733,2025-11-08,16/06/2024,17.0,Month-to-month,Mobile,South,Kochi,46,Female,413.26,17.2,1.0,4.0,Cash,No
CUST102771,2025-11-15,25/01/2024,22.0,Month-to-month,Broadband,South,Chennai,57,Male,811.69,272.3,3.0,4.0,Credit Card,No
CUST100699,2025-07-04,2025-05-05,2.0,Month-to-month,Bundled,West,Pune,40,Female,1134.95,49.6,2.0,5.0,Credit Card,No
CUST102132,2025-12-06,2025-06-09,6.0,Month-to-month,Bundled,East,Patna,33,Male,1199.19,45.9,0.0,5.0,Credit Card,No
CUST102832,2025-11-06,2024-11-11,12.0,Two year,BUNDLED,East,guwahati,46,Female,1371.34,47.8,1.0,5.0,Credit Card,No
CUST100776,2025-11-19,28/02/2024,21.0,Two year,Mobile,West,Pune,29,Male,376.7,28.2,0.0,,Net Banking,No
CUST101209,2025-11-01,11/03/2024,20.0,Month-to-month,Bundled,South,Bengaluru,23,Male,1180.69,41.3,4.0,,UPI,No
CUST102674,2025-12-21,2025-10-22,2.0,Month-to-month,Mobile,North,jaipur,35,Male,418.04,30.5,0.0,3.0,Credit Card,Yes
CUST102592,2025-08-04,2024-11-07,9.0,One year,Broadband,South,  Hyderabad  ,29,Male,747.05,64.2,0.0,5.0,Net Banking,No
CUST100642,2025-10-13,2025-05-16,5.0,One year,Bundled,East,guwahati,26,Male,1105.34,18.6,0.0,5.0,UPI,No
CUST101495,2025-08-01,08/05/2024,15.0,Two year,  broadband  ,East,Bhubaneswar,28,Male,756.56,128.0,0.0,5.0,Net Banking,No
CUST102822,2025-11-20,2024-09-26,14.0,One year,Broadband,North,Delhi,57,Male,863.2,286.6,0.0,5.0,Credit Card,No
CUST101317,2025-11-13,2025-06-16,5.0,One year,MOBILE,South,Hyderabad,24,Male,367.88,22.4,0.0,4.0,Credit Card,No
CUST101005,2025-11-25,2024-08-02,15.0,Month-to-month,BUNDLED,East,Guwahati,54,Male,1129.08,19.1,0.0,4.0,Credit Card,No
CUST100323,2025-10-26,2024-09-01,13.0,One year,Bundled,South,kochi,19,Female,1262.26,10.7,0.0,4.0,Credit Card,No
CUST102727,2025-09-18,27/01/2024,20.0,Month-to-month,BROADBAND,East,Kolkata,41,Male,782.2,261.2,0.0,5.0,UPI,No
CUST102377,2025-07-04,11/01/2024,18.0,One year,Mobile,East,Bhubaneswar,30,Female,297.81,17.1,1.0,5.0,Net Banking,No
CUST101241,2025-10-21,29/04/2024,18.0,Month-to-month,Mobile,South,kochi,38,Male,388.12,1227.0525293144008,0.0,5.0,Cash,No
CUST101757,2025-11-10,2024-10-16,13.0,One year,BUNDLED,South,Hyderabad,3,Male,1196.43,32.2,1.0,3.0,Credit Card,No
CUST100082,2025-10-19,28/01/2024,21.0,One year,Broadband,North,Jaipur,43,Male,832.06,42.1,0.0,5.0,UPI,No
CUST101783,2025-10-30,2025-08-01,2.0,Month-to-month,Broadband,West,Ahmedabad,38,Female,725.36,5338.594213360415,0.0,5.0,Net Banking,No
CUST101256,2025-10-31,10/03/2024,19.0,Month-to-month,Bundled,South,Kochi,58,Female,1212.13,53.6,3.0,3.0,Net Banking,No
CUST101206,2025-07-31,2024-10-04,9.0,One year,Broadband,South,Bengaluru,25,Male,742.89,74.1,0.0,5.0,Cash,No
CUST102193,2025-07-03,08/06/2024,13.0,Month-to-month,Mobile,West,Mumbai,48,Male,457.6,35.7,2.0,4.0,Credit Card,No
CUST101815,2025-09-18,2024-08-24,13.0,Month-to-month,Mobile,North,Chandigarh,39,Male,507.28,19.8,,4.0,UPI,No
CUST100695,2025-10-20,2025-05-23,5.0,Month-to-month,Mobile,South,Hyderabad,30,Male,412.46,16.2,0.0,5.0,UPI,No
CUST102555,2025-07-24,01/01/2024,18.0,Month-to-month,MOBILE,East,Bhubaneswar,42,Female,291.64,39.9,3.0,5.0,Cash,No
CUST102532,2025-08-05,2025-03-08,5.0,Month-to-month,Mobile,East,bhubaneswar,41,Male,408.48,35.3,0.0,5.0,Cash,No
CUST102703,2025-11-28,2025-07-31,4.0,Two year,Mobile,West,Pune,31,Female,452.57,38.9,1.0,4.0,Cash,No
CUST101713,2025-07-29,2024-11-01,8.0,Two year,BUNDLED,North,delhi,43,Female,1224.87,42.5,0.0,4.0,Credit Card,No
CUST101083,2025-11-06,15/05/2024,18.0,Two year,  broadband  ,North,Delhi,42,Male,804.24,136.9,2.0,4.0,Credit Card,No
CUST102894,2025-10-18,25/06/2024,16.0,Month-to-month,Mobile,North,  Jaipur  ,53,Male,423.77,9.9,0.0,5.0,Credit Card,No
CUST101044,2025-10-08,2025-01-11,-9.0,One year,Bundled,South,Kochi,28,Male,1120.03,34.0,0.0,5.0,Net Banking,No
CUST100942,2025-08-16,2025-02-17,6.0,Month-to-month,Mobile,North,  Jaipur  ,46,Female,419.51,30.1,0.0,4.0,Cash,No
CUST102818,2025-09-09,18/01/2024,20.0,Month-to-month,  bundled  ,East,Patna,27,Male,1230.46,24.7,1.0,3.0,Cash,No
CUST102768,2025-11-18,28/03/2024,20.0,Month-to-month,Mobile,West,Ahmedabad,41,Male,373.09,27.1,2.0,4.0,Credit Card,No
CUST101522,2025-11-08,2025-02-11,9.0,Month-to-month,Mobile,South,Bengaluru,26,Male,387.09,18.1,0.0,5.0,UPI,No
CUST101778,2025-11-14,2024-08-21,15.0,One year,Bundled,East,kolkata,18,Male,1255.39,3.5,1.0,4.0,Credit Card,No
CUST101106,2025-08-29,2025-05-31,3.0,Month-to-month,Bundled,West,Mumbai,48,Male,1289.67,40.8,0.0,5.0,Credit Card,No
CUST100240,2025-10-24,2024-12-28,10.0,Month-to-month,Mobile,West,surat,24,Male,398.94,22.4,1.0,5.0,Net Banking,No
CUST102846,2025-12-06,2025-06-09,6.0,Month-to-month,Mobile,South,Chennai,38,Male,492.3,43.3,0.0,5.0,UPI,No
CUST101387,2025-09-11,2025-05-14,4.0,Month-to-month,Mobile,East,kolkata,18,Male,399.37,1101.9053808022354,1.0,5.0,Credit Card,No
CUST102630,2025-09-16,2024-09-21,12.0,Month-to-month,  mobile  ,East,Patna,37,Male,,41.0,0.0,5.0,Net Banking,No
CUST100117,2025-08-01,08/04/2024,16.0,Month-to-month,MOBILE,South,Kochi,23,Male,320.89,26.3,1.0,5.0,Cash,No
CUST102133,2025-07-27,2024-09-30,10.0,Month-to-month,  broadband  ,North,Delhi,61,Female,833.95,58.3,2.0,3.0,Credit Card,No
CUST101248,2025-11-11,2024-08-18,15.0,Month-to-month,Bundled,West,Mumbai,45,Female,1222.09,12.9,0.0,4.0,UPI,No
CUST101935,2025-11-21,2025-06-24,5.0,Month-to-month,Bundled,South,Kochi,39,Male,1288.92,47.3,0.0,5.0,Credit Card,No
CUST101086,2025-08-08,2025-04-10,4.0,Two year,MOBILE,South,Bengaluru,26,Male,412.02,26.2,0.0,5.0,Credit Card,No
CUST102424,2025-10-21,30/01/2024,-21.0,Month-to-month,Broadband,East,Patna,48,Female,855.93,142.0,0.0,5.0,Cash,No
CUST101706,2025-11-27,2025-05-31,6.0,Month-to-month,Mobile,West,  Mumbai  ,33,Female,,41.3,1.0,5.0,Cash,No
CUST101329,2025-11-26,05/02/2024,21.0,Two year,Bundled,North,Lucknow,27,Male,1322.53,19.8,0.0,5.0,UPI,No
CUST100238,2025-10-06,14/05/2024,17.0,Month-to-month,Mobile,West,Mumbai,38,Male,481.49,23.6,1.0,5.0,Credit Card,No
CUST100376,2025-12-19,2025-04-23,8.0,Month-to-month,Mobile,North,jaipur,48,Female,,9.3,0.0,4.0,UPI,No
CUST100008,2025-10-29,2024-08-05,14.0,Month-to-month,Mobile,North,jaipur,24,Male,437.64,7.8,1.0,4.0,Net Banking,No
CUST101931,2025-12-23,2024-09-29,15.0,Two year,MOBILE,North,Delhi,33,Female,327.67,21.7,0.0,4.0,UPI,No
CUST101366,2025-10-29,2024-07-06,15.0,One year,Broadband,East,  Patna  ,38,Female,816.99,121.9,0.0,5.0,Credit Card,No
CUST102117,2025-12-25,2024-11-30,13.0,Month-to-month,Mobile,North,delhi,18,Female,379.34,10.9,0.0,4.0,Cash,Yes
CUST100343,2025-12-25,2025-08-27,4.0,Month-to-month,Broadband,North,Jaipur,46,Male,730.44,78.4,3.0,3.0,Cash,No
CUST101517,2025-12-13,2025-08-15,4.0,Two year,BROADBAND,East,Guwahati,44,Female,716.95,103.8,0.0,5.0,Credit Card,No
CUST101701,2025-10-10,2025-06-12,4.0,Two year,Mobile,East,Kolkata,54,Male,365.23,10.7,0.0,4.0,Cash,No
CUST101687,2025-07-23,2025-05-24,,Two year,Mobile,North,  Delhi  ,35,Male,389.15,6.4,0.0,,Net Banking,No
CUST100948,2025-11-21,01/01/2024,22.0,Month-to-month,Bundled,North,Chandigarh,56,Female,1234.07,19.1,0.0,,Net Banking,No
CUST100864,2025-10-11,18/06/2024,16.0,Month-to-month,  broadband  ,South,Hyderabad,36,Male,859.28,160.9,0.0,5.0,Credit Card,No
CUST100164,2025-12-02,2024-11-07,13.0,Month-to-month,BROADBAND,South,Chennai,44,Female,765.95,265.1,2.0,3.0,Cash,No
CUST101305,2025-12-03,2024-11-08,13.0,One year,Broadband,South,Kochi,43,Male,800.63,69.6,0.0,5.0,Net Banking,No
CUST101646,2025-09-18,2025-08-19,1.0,Month-to-month,Mobile,North,delhi,21,Male,342.79,40.3,1.0,4.0,Credit Card,No
CUST100753,2025-09-21,2025-01-24,8.0,Month-to-month,Mobile,South,bengaluru,46,Female,438.0,19.1,1.0,4.0,Net Banking,No
CUST100485,2025-10-28,07/03/2024,19.0,Month-to-month,  mobile  ,North,Lucknow,30,Male,385.66,25.6,0.0,5.0,Credit Card,No
CUST100198,2025-09-17,2025-01-20,8.0,Month-to-month,Bundled,West,Surat,37,Female,1222.59,37.0,1.0,5.0,Net Banking,No
CUST102691,2025-11-15,2024-07-23,16.0,Month-to-month,Mobile,East,Patna,59,Female,555.62,65.4,0.0,4.0,Cash,No
CUST101900,2025-08-16,2024-08-21,12.0,Month-to-month,  mobile  ,South,Hyderabad,36,Male,348.86,10.2,1.0,4.0,Cash,No
CUST101872,2025-07-28,05/01/2024,18.0,One year,  mobile  ,West,Ahmedabad,18,Male,402.87,38.4,2.0,3.0,Cash,No
CUST101296,2025-08-13,2024-09-17,11.0,One year,  broadband  ,South,  Hyderabad  ,28,Female,867.72,106.6,0.0,4.0,Credit Card,No
CUST100940,2025-09-17,2024-08-23,13.0,Month-to-month,  mobile  ,West,  Pune  ,54,Male,359.28,49.8,2.0,5.0,Cash,No
CUST101562,2025-09-03,2024-11-07,10.0,,BUNDLED,West,Ahmedabad,43,Female,1232.16,45.3,0.0,5.0,Credit Card,No
CUST100663,2025-12-01,2024-11-06,13.0,Month-to-month,Mobile,East,  Kolkata  ,31,Female,383.37,47.9,0.0,,Credit Card,No
CUST101829,2025-08-05,11/06/2024,14.0,Two year,MOBILE,East,Kolkata,46,Male,325.09,38.7,0.0,5.0,Credit Card,No
CUST102344,2025-07-24,2025-01-25,6.0,Two year,Broadband,East,  Patna  ,33,Male,961.54,152.4,0.0,3.0,UPI,No
CUST102489,2025-11-18,2025-07-21,-4.0,Month-to-month,  bundled  ,North,chandigarh,36,Male,1253.36,778.3542163561497,0.0,4.0,UPI,No
CUST100990,2025-10-30,2024-10-05,12.0,Month-to-month,  broadband  ,East,Patna,34,Male,855.68,135.3,0.0,3.0,Credit Card,No
CUST101249,2025-11-02,2024-09-08,14.0,One year,  broadband  ,East,Guwahati,52,Male,816.48,103.0,0.0,5.0,UPI,No
CUST102641,2025-08-21,2025-01-23,7.0,Month-to-month,Broadband,North,lucknow,42,Male,713.21,270.6,0.0,3.0,Credit Card,No
CUST102540,2025-08-10,2024-08-15,-12.0,Month-to-month,  bundled  ,South,Kochi,42,Female,1222.58,21.8,1.0,5.0,Cash,No
CUST100691,2025-07-03,09/02/2024,17.0,Two year,  mobile  ,North,  Chandigarh  ,42,Male,392.92,11.9,0.0,4.0,UPI,No
CUST101066,2025-11-13,2024-12-18,11.0,Month-to-month,Mobile,North,  Jaipur  ,35,Male,380.45,22.9,2.0,5.0,UPI,No
CUST102221,2025-08-17,2024-07-23,13.0,Two year,Broadband,South,Bengaluru,45,Male,688.65,85.7,0.0,5.0,Credit Card,No
CUST100088,2025-10-01,2025-01-04,-9.0,One year,Broadband,West,Ahmedabad,41,Female,761.07,181.6,1.0,5.0,Credit Card,No
CUST100829,2025-10-09,2024-07-16,15.0,Month-to-month,Bundled,North,Lucknow,23,Male,1203.83,28.0,1.0,5.0,Credit Card,No
CUST100624,2025-09-02,2025-08-03,1.0,Month-to-month,BROADBAND,East,  Bhubaneswar  ,32,Male,715.56,142.6,2.0,5.0,Cash,No
CUST100257,2025-10-28,2024-10-03,12.0,Month-to-month,Broadband,South,Chennai,38,Female,825.1,116.8,0.0,5.0,Cash,No
CUST100735,2025-08-24,02/03/2024,17.0,Two year,Mobile,West,Surat,18,Female,379.47,29.3,0.0,5.0,UPI,No
CUST102744,2025-12-25,2025-02-28,10.0,Month-to-month,Broadband,South,Hyderabad,45,Male,783.9,160.6,0.0,5.0,Net Banking,No
CUST102049,2025-09-13,2025-07-15,2.0,,  mobile  ,West,Surat,38,Male,329.71,24.4,0.0,4.0,Cash,No
CUST100690,2025-11-26,2025-05-30,6.0,One year,Mobile,North,Chandigarh,51,Female,398.62,16.4,0.0,5.0,Credit Card,No
CUST100416,2025-12-15,2024-09-21,15.0,One year,Broadband,East,Bhubaneswar,51,Male,821.21,99.6,1.0,5.0,Credit Card,No
CUST102530,2025-12-09,2025-10-10,2.0,Month-to-month,  mobile  ,North,Jaipur,58,Male,395.96,47.5,2.0,5.0,Credit Card,No
CUST100909,2025-12-10,2024-09-16,15.0,Month-to-month,BUNDLED,North,  Chandigarh  ,-5,Female,1128.12,16.2,2.0,4.0,UPI,No
CUST101573,2025-08-16,24/03/2024,17.0,One year,Broadband,East,Guwahati,41,Male,837.57,220.1,0.0,4.0,UPI,No
